class	hgvs_pos	Regions	Rule	Guidelines	Outcome
SVDBNormal	-35	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-45	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-10	PPT	DA9	Standard	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-34	Branchpoint	DA1	Creation	None
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-22	PPT-Branchpoint	DA7	Standard	None
SVDBNormal	-12	PPT	DA9	Auxiliary	None
SVDBNormal	-29	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-18	PPT-Branchpoint	DA9	Standard	None
SVDBNormal	-31	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-25	Branchpoint	DA7	Context	None
SVDBNormal	-21	PPT-Branchpoint	DA9	Standard	None
SVDBNormal	-11	PPT	DA9	Auxiliary	None
SVDBNormal	-7	PPT	DA9	Auxiliary	None
SVDBNormal	-20	PPT-Branchpoint	DA9	Standard	None
SVDBNormal	-11	PPT	DA9	Standard	None
SVDBNormal	-35	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-32	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-17	PPT-Branchpoint	DA9	Standard	None
SVDBNormal	-41	Branchpoint	DA1	Auxiliary	None
SVDBNormal	-38	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-37	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-36	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-31	Branchpoint	DA1	Auxiliary	None
SVDBNormal	-30	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-27	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-7	PPT	DA9	Standard	None
SVDBSplice	-3	Acceptor	DA4	Context	None
SVDBSplice	-2	Acceptor	DA2	Standard	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation', 'Intron retention')
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping', 'Exon truncation')
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon extension', 'Exon skipping')
SVDBSplice	-3	Acceptor	DA4	Standard	('Exon truncation',)
SVDBNormal	-40	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-15	PPT-Branchpoint	DA9	Auxiliary	None
SVDBNormal	-29	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-33	Branchpoint	DA7	Standard	None
SVDBSplice	-2	Acceptor	DA2	Standard	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBNormal	-28	Branchpoint	DA1	Creation	None
SVDBNormal	-14	PPT	DA9	Auxiliary	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon extension', 'Exon skipping')
SVDBSplice	-16	PPT-Branchpoint	DA1	Auxiliary	('Exon extension',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-4	PPT	DA1	Standard	('Exon extension',)
SVDBSplice	-10	PPT	DA1	Standard	('Exon extension',)
SVDBNormal	-3	Acceptor	DA4	Auxiliary	None
SVDBSplice	-14	PPT	DA9	Standard	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-4	PPT	DA1	Standard	('Exon extension',)
SVDBSplice	-24	PPT-Branchpoint	DA7	Context	None
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping', 'Exon truncation')
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping', 'Exon truncation')
SVDBNormal	-32	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-5	PPT	DA5	Standard	None
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-5	PPT	DA5	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon extension',)
SVDBSplice	-2	Acceptor	DA2	Standard	None
SVDBNormal	-10	PPT	DA9	Standard	None
SVDBNormal	-8	PPT	DA9	Auxiliary	None
SVDBNormal	-9	PPT	DA9	Context	None
SVDBSplice	-12	PPT	DA1	Standard	None
SVDBSplice	-24	PPT-Branchpoint	DA1	Context	None
SVDBSplice	-3	Acceptor	DA1	Standard	('Exon skipping',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping', 'Exon truncation')
SVDBSplice	-6	PPT	DA5	Auxiliary	('Intron retention',)
SVDBSplice	-6	PPT	DA1	Standard	('Exon extension',)
SVDBSplice	-6	PPT	DA5	Auxiliary	('Exon skipping', 'Intron retention')
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon extension',)
SVDBSplice	-3	Acceptor	DA3	Standard	('Intron retention',)
SVDBSplice	-27	Branchpoint	DA1	Auxiliary	None
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping', 'Exon truncation')
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping', 'Exon truncation')
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-5	PPT	DA1	Standard	('Exon extension',)
SVDBNormal	-20	PPT-Branchpoint	DA9	Auxiliary	None
SVDBSplice	-3	Acceptor	DA3	Standard	('Exon truncation', 'Intron retention')
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping', 'Intron retention')
SVDBNormal	-23	PPT-Branchpoint	DA9	Auxiliary	None
SVDBNormal	-20	PPT-Branchpoint	DA9	Auxiliary	None
SVDBNormal	-15	PPT-Branchpoint	DA9	Auxiliary	None
SVDBNormal	-1	Acceptor	DA2	Standard	None
SVDBNormal	-30	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-24	PPT-Branchpoint	DA9	Standard	None
SVDBNormal	-21	PPT-Branchpoint	DA9	Auxiliary	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-4	PPT	DA1	Standard	('Exon extension',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBNormal	-32	Branchpoint	DA1	Auxiliary	None
SVDBNormal	-29	Branchpoint	DA7	Context	None
SVDBNormal	-28	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-26	Branchpoint	DA1	Auxiliary	None
SVDBNormal	-24	PPT-Branchpoint	DA9	Standard	None
SVDBNormal	-20	PPT-Branchpoint	DA9	Auxiliary	None
SVDBNormal	-18	PPT-Branchpoint	DA9	Auxiliary	None
SVDBNormal	-24	PPT-Branchpoint	DA9	Auxiliary	None
SVDBNormal	-8	PPT	DA9	Auxiliary	None
SVDBNormal	-6	PPT	DA5	Auxiliary	None
SVDBNormal	-34	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-39	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-17	PPT-Branchpoint	DA9	Context	None
SVDBNormal	-27	Branchpoint	DA7	Context	None
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-15	PPT-Branchpoint	DA1	Auxiliary	('Exon extension',)
SVDBNormal	-13	PPT	DA9	Auxiliary	None
SVDBNormal	-23	PPT-Branchpoint	DA7	Context	None
SVDBNormal	-30	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon extension', 'Exon skipping', 'Exon truncation')
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping', 'Intron retention')
SVDBNormal	-7	PPT	DA9	Standard	None
SVDBNormal	-4	PPT	DA8	Standard	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBNormal	-4	PPT	DA8	Context	None
SVDBSplice	-3	Acceptor	DA4	Standard	('Exon extension',)
SVDBSplice	-10	PPT	DA1	Standard	('Exon extension',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation', 'Intron retention')
SVDBNormal	-5	PPT	DA5	Auxiliary	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-9	PPT	DA1	Standard	('Exon extension',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-5	PPT	DA5	Standard	('Exon skipping',)
SVDBNormal	-5	PPT	DA5	Auxiliary	None
SVDBSplice	-3	Acceptor	DA3	Standard	('Exon skipping', 'Exon truncation')
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-13	PPT	DA9	Auxiliary	('Exon extension',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBNormal	-27	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping', 'Exon truncation')
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBNormal	-28	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping', 'Exon truncation')
SVDBSplice	-4	PPT	DA8	Standard	('Exon skipping',)
SVDBNormal	-25	Branchpoint	DA1	Auxiliary	None
SVDBNormal	-17	PPT-Branchpoint	DA9	Standard	None
SVDBNormal	-6	PPT	DA5	Auxiliary	None
SVDBSplice	-8	PPT	DA1	Standard	('Exon extension',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-14	PPT	DA9	Standard	None
SVDBNormal	-3	Acceptor	DA4	Standard	None
SVDBNormal	-24	PPT-Branchpoint	DA9	Standard	None
SVDBNormal	-27	Branchpoint	DA7	Context	None
SVDBNormal	-32	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping', 'Exon truncation')
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping',)
SVDBNormal	-33	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-23	PPT-Branchpoint	DA9	Auxiliary	None
SVDBNormal	-14	PPT	DA9	Auxiliary	None
SVDBNormal	-12	PPT	DA9	Auxiliary	None
SVDBSplice	-7	PPT	DA1	Standard	None
SVDBNormal	-4	PPT	DA8	Context	None
SVDBNormal	-20	PPT-Branchpoint	DA9	Auxiliary	None
SVDBNormal	-34	Branchpoint	DA1	Auxiliary	None
SVDBNormal	-35	Branchpoint	DA1	Auxiliary	None
SVDBNormal	-45	Branchpoint	DA7	Context	None
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping', 'Exon truncation')
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-4	PPT	DA1	Standard	('Exon extension',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping', 'Exon truncation')
SVDBNormal	-36	Branchpoint	DA1	Auxiliary	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBNormal	-11	PPT	DA9	Standard	None
SVDBNormal	-29	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-30	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-32	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-2	Acceptor	DA2	Standard	None
SVDBNormal	-13	PPT	DA9	Auxiliary	None
SVDBNormal	-38	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-26	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-20	PPT-Branchpoint	DA9	Auxiliary	None
SVDBNormal	-10	PPT	DA9	Auxiliary	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-3	Acceptor	DA4	Standard	('Exon truncation',)
SVDBSplice	-2	Acceptor	DA2	Standard	None
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon extension', 'Exon skipping')
SVDBSplice	-1	Acceptor	DA2	Standard	('Intron retention',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon extension',)
SVDBNormal	-5	PPT	DA5	Auxiliary	None
SVDBNormal	-17	PPT-Branchpoint	DA9	Auxiliary	None
SVDBSplice	-3	Acceptor	DA3	Standard	('Exon extension',)
SVDBSplice	-15	PPT-Branchpoint	DA9	Standard	None
SVDBNormal	-8	PPT	DA9	Auxiliary	None
SVDBNormal	-33	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-3	Acceptor	DA4	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-4	PPT	DA1	Standard	('Exon extension',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBNormal	-7	PPT	DA9	Context	None
SVDBSplice	-3	Acceptor	DA4	Standard	('Intron retention',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping', 'Exon truncation')
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBNormal	-8	PPT	DA9	Standard	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon extension',)
SVDBSplice	-3	Acceptor	DA1	Standard	('Exon truncation',)
SVDBNormal	-37	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping', 'Exon truncation')
SVDBSplice	-6	PPT	DA1	Standard	('Exon extension',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-6	PPT	DA1	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-5	PPT	DA5	Auxiliary	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Intron retention',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping', 'Intron retention')
SVDBSplice	-1	Acceptor	DA2	Standard	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-5	PPT	DA1	Standard	('Exon extension',)
SVDBSplice	-6	PPT	DA5	Auxiliary	('Exon truncation',)
SVDBSplice	-9	PPT	DA9	Standard	None
SVDBNormal	-44	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-14	PPT	DA1	Context	None
SVDBSplice	-8	PPT	DA9	Standard	None
SVDBNormal	-48	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-28	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-19	PPT-Branchpoint	DA9	Standard	None
SVDBNormal	-18	PPT-Branchpoint	DA1	Context	None
SVDBNormal	-50	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-13	PPT	DA9	Standard	None
SVDBNormal	-19	PPT-Branchpoint	DA1	Auxiliary	None
SVDBNormal	-5	PPT	DA5	Auxiliary	None
SVDBSplice	-19	PPT-Branchpoint	DA1	Auxiliary	None
SVDBNormal	-4	PPT	DA8	Context	None
SVDBNormal	-45	Branchpoint	DA1	Auxiliary	None
SVDBNormal	-12	PPT	DA9	Context	None
SVDBNormal	-16	PPT-Branchpoint	DA9	Standard	None
SVDBNormal	-17	PPT-Branchpoint	DA9	Standard	None
SVDBNormal	-24	PPT-Branchpoint	DA9	Auxiliary	None
SVDBNormal	-25	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-27	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-47	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-40	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-13	PPT	DA9	Standard	None
SVDBNormal	-16	PPT-Branchpoint	DA9	Auxiliary	None
SVDBSplice	-21	PPT-Branchpoint	DA1	Auxiliary	None
SVDBSplice	-3	Acceptor	DA3	Standard	('Exon skipping',)
SVDBSplice	-4	PPT	DA1	Standard	('Exon extension',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-5	PPT	DA5	Auxiliary	None
SVDBNormal	-14	PPT	DA9	Standard	None
SVDBNormal	-17	PPT-Branchpoint	DA7	Context	None
SVDBNormal	-20	PPT-Branchpoint	DA9	Standard	None
SVDBNormal	-36	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-32	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-27	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-20	PPT-Branchpoint	DA9	Standard	None
SVDBNormal	-18	PPT-Branchpoint	DA9	Auxiliary	None
SVDBNormal	-9	PPT	DA9	Auxiliary	None
SVDBNormal	-3	Acceptor	DA4	Auxiliary	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping', 'Intron retention')
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon extension', 'Exon truncation')
SVDBNormal	-25	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-19	PPT-Branchpoint	DA9	Standard	None
SVDBNormal	-22	PPT-Branchpoint	DA9	Auxiliary	None
SVDBNormal	-21	PPT-Branchpoint	DA9	Auxiliary	None
SVDBNormal	-20	PPT-Branchpoint	DA9	Auxiliary	None
SVDBNormal	-11	PPT	DA9	Standard	None
SVDBNormal	-9	PPT	DA9	Auxiliary	None
SVDBNormal	-3	Acceptor	DA4	Context	None
SVDBSplice	-15	PPT-Branchpoint	DA1	Creation	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Intron retention',)
SVDBNormal	-37	Branchpoint	DA1	Auxiliary	None
SVDBNormal	-28	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-11	PPT	DA9	Auxiliary	None
SVDBSplice	-3	Acceptor	DA3	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-19	PPT-Branchpoint	DA9	Standard	None
SVDBSplice	-17	PPT-Branchpoint	DA9	Standard	None
SVDBSplice	-12	PPT	DA9	Standard	None
SVDBSplice	-2	Acceptor	DA2	Standard	None
SVDBSplice	-9	PPT	DA1	Standard	('Exon extension',)
SVDBSplice	-32	Branchpoint	DA7	Context	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping', 'Exon truncation')
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBNormal	-7	PPT	DA9	Standard	None
SVDBNormal	-9	PPT	DA9	Auxiliary	None
SVDBNormal	-29	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-30	Branchpoint	DA7	Context	None
SVDBNormal	-38	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping', 'Exon truncation')
SVDBSplice	-6	PPT	DA1	Standard	('Exon extension', 'Exon skipping')
SVDBNormal	-36	Branchpoint	DA7	Context	None
SVDBNormal	-7	PPT	DA9	Context	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBNormal	-40	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-34	Branchpoint	DA7	Context	None
SVDBNormal	-15	PPT-Branchpoint	DA9	Context	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-15	PPT-Branchpoint	DA1	Creation	('Exon extension',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-12	PPT	DA9	Standard	None
SVDBSplice	-1	Acceptor	DA2	Standard	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping', 'Exon truncation')
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBNormal	-39	Branchpoint	DA7	Context	None
SVDBNormal	-17	PPT-Branchpoint	DA9	Standard	None
SVDBNormal	-35	Branchpoint	DA7	Context	None
SVDBNormal	-27	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-41	Branchpoint	DA7	Context	None
SVDBNormal	-37	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-25	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-22	PPT-Branchpoint	DA7	Context	None
SVDBNormal	-15	PPT-Branchpoint	DA9	Auxiliary	None
SVDBNormal	-10	PPT	DA9	Standard	None
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBNormal	-19	PPT-Branchpoint	DA9	Auxiliary	None
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-5	PPT	DA5	Auxiliary	('Intron retention',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping', 'Exon truncation')
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBNormal	-18	PPT-Branchpoint	DA9	Standard	None
SVDBSplice	-11	PPT	DA1	Standard	('Exon extension',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping', 'Exon truncation')
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon extension', 'Intron retention')
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBNormal	-6	PPT	DA5	Auxiliary	None
SVDBNormal	-42	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-3	Acceptor	DA4	Standard	None
SVDBSplice	-28	Branchpoint	DA1	Auxiliary	None
SVDBSplice	-2	Acceptor	DA2	Standard	None
SVDBNormal	-45	Branchpoint	DA7	Context	None
SVDBNormal	-26	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-14	PPT	DA9	Auxiliary	None
SVDBNormal	-46	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping', 'Intron retention')
SVDBNormal	-24	PPT-Branchpoint	DA9	Auxiliary	None
SVDBNormal	-26	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBNormal	-37	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-33	Branchpoint	DA7	Context	None
SVDBNormal	-31	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-29	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-19	PPT-Branchpoint	DA9	Standard	None
SVDBNormal	-16	PPT-Branchpoint	DA9	Standard	None
SVDBNormal	-12	PPT	DA9	Standard	None
SVDBNormal	-11	PPT	DA9	Standard	None
SVDBNormal	-10	PPT	DA9	Standard	None
SVDBNormal	-5	PPT	DA5	Auxiliary	None
SVDBNormal	-36	Branchpoint	DA1	Creation	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping', 'Exon truncation')
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping', 'Exon truncation')
SVDBNormal	-27	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-13	PPT	DA9	Standard	None
SVDBNormal	-34	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBNormal	-38	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-32	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-30	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-5	PPT	DA5	Auxiliary	None
SVDBNormal	-28	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-3	Acceptor	DA4	Standard	None
SVDBNormal	-16	PPT-Branchpoint	DA9	Standard	None
SVDBNormal	-15	PPT-Branchpoint	DA9	Standard	None
SVDBNormal	-14	PPT	DA9	Auxiliary	None
SVDBSplice	-6	PPT	DA5	Auxiliary	('Exon skipping',)
SVDBNormal	-8	PPT	DA9	Standard	None
SVDBNormal	-10	PPT	DA9	Standard	None
SVDBNormal	-39	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-10	PPT	DA9	Auxiliary	None
SVDBSplice	-25	Branchpoint	DA7	Context	None
SVDBNormal	-25	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-29	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-47	Branchpoint	DA7	Auxiliary	None
